Date,Close
2/9/2024 16:00:00,174.45
2/12/2024 16:00:00,172.34
2/13/2024 16:00:00,168.64
2/14/2024 16:00:00,170.98
2/15/2024 16:00:00,169.8
2/16/2024 16:00:00,169.51
2/20/2024 16:00:00,167.08
2/21/2024 16:00:00,168.59
2/22/2024 16:00:00,174.58
2/23/2024 16:00:00,174.99
2/26/2024 16:00:00,174.73
2/27/2024 16:00:00,173.54
2/28/2024 16:00:00,173.16
2/29/2024 16:00:00,176.76
3/1/2024 16:00:00,178.22
3/4/2024 16:00:00,177.58
3/5/2024 16:00:00,174.12
3/6/2024 16:00:00,173.51
3/7/2024 16:00:00,176.82
3/8/2024 16:00:00,175.35
3/11/2024 16:00:00,171.96
3/12/2024 16:00:00,175.39
3/13/2024 16:00:00,176.56
3/14/2024 16:00:00,178.75
3/15/2024 16:00:00,174.42
3/18/2024 16:00:00,174.48
3/19/2024 16:00:00,175.9
3/20/2024 16:00:00,178.15
3/21/2024 16:00:00,178.15
3/22/2024 16:00:00,178.87
3/25/2024 16:00:00,179.71
3/26/2024 16:00:00,178.3
3/27/2024 16:00:00,179.83
3/28/2024 16:00:00,180.38
4/1/2024 16:00:00,180.97
4/2/2024 16:00:00,180.69
4/3/2024 16:00:00,182.41
4/4/2024 16:00:00,180.0
4/5/2024 16:00:00,185.07
4/8/2024 16:00:00,185.19
4/9/2024 16:00:00,185.67
4/10/2024 16:00:00,185.95
4/11/2024 16:00:00,189.05
4/12/2024 16:00:00,186.13
4/15/2024 16:00:00,183.62
4/16/2024 16:00:00,183.32
4/17/2024 16:00:00,181.28
4/18/2024 16:00:00,179.22
4/19/2024 16:00:00,174.63
4/22/2024 16:00:00,177.23
4/23/2024 16:00:00,179.54
4/24/2024 16:00:00,176.59
4/25/2024 16:00:00,173.67
4/26/2024 16:00:00,179.62
4/29/2024 16:00:00,180.96
4/30/2024 16:00:00,175.0
5/1/2024 16:00:00,179.0
5/2/2024 16:00:00,184.72
5/3/2024 16:00:00,186.21
5/6/2024 16:00:00,188.7
5/7/2024 16:00:00,188.76
5/8/2024 16:00:00,188.0
5/9/2024 16:00:00,189.5
5/10/2024 16:00:00,187.48
5/13/2024 16:00:00,186.57
5/14/2024 16:00:00,187.07
5/15/2024 16:00:00,185.99
5/16/2024 16:00:00,183.63
5/17/2024 16:00:00,184.7
5/20/2024 16:00:00,183.54
5/21/2024 16:00:00,183.15
5/22/2024 16:00:00,183.13
5/23/2024 16:00:00,181.05
5/24/2024 16:00:00,180.75
5/28/2024 16:00:00,182.15
5/29/2024 16:00:00,182.02
5/30/2024 16:00:00,179.32
5/31/2024 16:00:00,176.44
6/3/2024 16:00:00,178.34
6/4/2024 16:00:00,179.34
6/5/2024 16:00:00,181.28
6/6/2024 16:00:00,185.0
6/7/2024 16:00:00,184.3
6/10/2024 16:00:00,187.06
6/11/2024 16:00:00,187.23
6/12/2024 16:00:00,186.89
6/13/2024 16:00:00,183.83
6/14/2024 16:00:00,183.66
6/17/2024 16:00:00,184.06
6/18/2024 16:00:00,182.81
6/20/2024 16:00:00,186.1
6/21/2024 16:00:00,189.08
6/24/2024 16:00:00,185.57
6/25/2024 16:00:00,186.34
6/26/2024 16:00:00,193.61
6/27/2024 16:00:00,197.85
6/28/2024 16:00:00,193.25
7/1/2024 16:00:00,197.2
7/2/2024 16:00:00,200.0
7/3/2024 13:05:00,197.59
7/5/2024 16:00:00,200.0
7/8/2024 16:00:00,199.29
7/9/2024 16:00:00,199.34
7/10/2024 16:00:00,199.79
7/11/2024 16:00:00,195.05
7/12/2024 16:00:00,194.49
7/15/2024 16:00:00,192.72
7/16/2024 16:00:00,193.02
7/17/2024 16:00:00,187.93
7/18/2024 16:00:00,183.75
7/19/2024 16:00:00,183.13
7/22/2024 16:00:00,182.55
7/23/2024 16:00:00,186.41
7/24/2024 16:00:00,180.83
7/25/2024 16:00:00,179.85
7/26/2024 16:00:00,182.5
7/29/2024 16:00:00,183.2
7/30/2024 16:00:00,181.71
7/31/2024 16:00:00,186.98
8/1/2024 16:00:00,184.07
8/2/2024 16:00:00,167.9
8/5/2024 16:00:00,161.02
8/6/2024 16:00:00,161.93
8/7/2024 16:00:00,162.77
8/8/2024 16:00:00,165.8
8/9/2024 16:00:00,166.94
8/12/2024 16:00:00,166.8
8/13/2024 16:00:00,170.23
8/14/2024 16:00:00,170.1
8/15/2024 16:00:00,177.59
8/16/2024 16:00:00,177.06
8/19/2024 16:00:00,178.22
8/20/2024 16:00:00,178.88
8/21/2024 16:00:00,180.11
8/22/2024 16:00:00,176.13
8/23/2024 16:00:00,177.04
8/26/2024 16:00:00,175.5
8/27/2024 16:00:00,173.12
8/28/2024 16:00:00,170.8
8/29/2024 16:00:00,172.12
8/30/2024 16:00:00,178.5
9/3/2024 16:00:00,176.25
9/4/2024 16:00:00,173.33
9/5/2024 16:00:00,177.89
9/6/2024 16:00:00,171.39
9/9/2024 16:00:00,175.4
9/10/2024 16:00:00,179.55
9/11/2024 16:00:00,184.52
9/12/2024 16:00:00,187.0
9/13/2024 16:00:00,186.49
9/16/2024 16:00:00,184.89
9/17/2024 16:00:00,186.88
9/18/2024 16:00:00,186.43
9/19/2024 16:00:00,189.87
9/20/2024 16:00:00,191.6
9/23/2024 16:00:00,193.88
9/24/2024 16:00:00,193.96
9/25/2024 16:00:00,192.53
9/26/2024 16:00:00,191.16
9/27/2024 16:00:00,187.97
9/30/2024 16:00:00,186.33
10/1/2024 16:00:00,185.13
10/2/2024 16:00:00,184.76
10/3/2024 16:00:00,181.96
10/4/2024 16:00:00,186.51
10/7/2024 16:00:00,180.8
10/8/2024 16:00:00,182.72
10/9/2024 16:00:00,185.17
10/10/2024 16:00:00,186.65
10/11/2024 16:00:00,188.82
10/14/2024 16:00:00,187.54
10/15/2024 16:00:00,187.69
10/16/2024 16:00:00,186.89
10/17/2024 16:00:00,187.53
10/18/2024 16:00:00,188.99
10/21/2024 16:00:00,189.07
10/22/2024 16:00:00,189.7
10/23/2024 16:00:00,184.71
10/24/2024 16:00:00,186.38
10/25/2024 16:00:00,187.83
10/28/2024 16:00:00,188.39
10/29/2024 16:00:00,190.83
