Date,Close
3/28/2024 16:00:00,420.72
4/1/2024 16:00:00,424.57
4/2/2024 16:00:00,421.44
4/3/2024 16:00:00,420.45
4/4/2024 16:00:00,417.88
4/5/2024 16:00:00,425.52
4/8/2024 16:00:00,424.59
4/9/2024 16:00:00,426.28
4/10/2024 16:00:00,423.26
4/11/2024 16:00:00,427.93
4/12/2024 16:00:00,421.9
4/15/2024 16:00:00,413.64
4/16/2024 16:00:00,414.58
4/17/2024 16:00:00,411.84
4/18/2024 16:00:00,404.27
4/19/2024 16:00:00,399.12
4/22/2024 16:00:00,400.96
4/23/2024 16:00:00,407.57
4/24/2024 16:00:00,409.06
4/25/2024 16:00:00,399.04
4/26/2024 16:00:00,406.32
4/29/2024 16:00:00,402.25
4/30/2024 16:00:00,389.33
5/1/2024 16:00:00,394.94
5/2/2024 16:00:00,397.84
5/3/2024 16:00:00,406.66
5/6/2024 16:00:00,413.54
5/7/2024 16:00:00,409.34
5/8/2024 16:00:00,410.54
5/9/2024 16:00:00,412.32
5/10/2024 16:00:00,414.74
5/13/2024 16:00:00,413.72
5/14/2024 16:00:00,416.56
5/15/2024 16:00:00,423.08
5/16/2024 16:00:00,420.99
5/17/2024 16:00:00,420.21
5/20/2024 16:00:00,425.34
5/21/2024 16:00:00,429.04
5/22/2024 16:00:00,430.52
5/23/2024 16:00:00,427.0
5/24/2024 16:00:00,430.16
5/28/2024 16:00:00,430.32
5/29/2024 16:00:00,429.17
5/30/2024 16:00:00,414.67
5/31/2024 16:00:00,415.13
6/3/2024 16:00:00,413.52
6/4/2024 16:00:00,416.07
6/5/2024 16:00:00,424.01
6/6/2024 16:00:00,424.52
6/7/2024 16:00:00,423.85
6/10/2024 16:00:00,427.87
6/11/2024 16:00:00,432.68
6/12/2024 16:00:00,441.06
6/13/2024 16:00:00,441.58
6/14/2024 16:00:00,442.57
6/17/2024 16:00:00,448.37
6/18/2024 16:00:00,446.34
6/20/2024 16:00:00,445.7
6/21/2024 16:00:00,449.78
6/24/2024 16:00:00,447.67
6/25/2024 16:00:00,450.95
6/26/2024 16:00:00,452.16
6/27/2024 16:00:00,452.85
6/28/2024 16:00:00,446.95
7/1/2024 16:00:00,456.73
7/2/2024 16:00:00,459.28
7/3/2024 13:05:00,460.77
7/5/2024 16:00:00,467.56
7/8/2024 16:00:00,466.24
7/9/2024 16:00:00,459.54
7/10/2024 16:00:00,466.25
7/11/2024 16:00:00,454.7
7/12/2024 16:00:00,453.55
7/15/2024 16:00:00,453.96
7/16/2024 16:00:00,449.52
7/17/2024 16:00:00,443.52
7/18/2024 16:00:00,440.37
7/19/2024 16:00:00,437.11
7/22/2024 16:00:00,442.94
7/23/2024 16:00:00,444.85
7/24/2024 16:00:00,428.9
7/25/2024 16:00:00,418.4
7/26/2024 16:00:00,425.27
7/29/2024 16:00:00,426.73
7/30/2024 16:00:00,422.92
7/31/2024 16:00:00,418.35
8/1/2024 16:00:00,417.11
8/2/2024 16:00:00,408.49
8/5/2024 16:00:00,395.15
8/6/2024 16:00:00,399.61
8/7/2024 16:00:00,398.43
8/8/2024 16:00:00,402.69
8/9/2024 16:00:00,406.02
8/12/2024 16:00:00,406.81
8/13/2024 16:00:00,414.01
8/14/2024 16:00:00,416.86
8/15/2024 16:00:00,421.03
8/16/2024 16:00:00,418.47
8/19/2024 16:00:00,421.53
8/20/2024 16:00:00,424.8
8/21/2024 16:00:00,424.14
8/22/2024 16:00:00,415.55
8/23/2024 16:00:00,416.79
8/26/2024 16:00:00,413.49
8/27/2024 16:00:00,413.84
8/28/2024 16:00:00,410.6
8/29/2024 16:00:00,413.12
8/30/2024 16:00:00,417.14
9/3/2024 16:00:00,409.44
9/4/2024 16:00:00,408.9
9/5/2024 16:00:00,408.39
9/6/2024 16:00:00,401.7
9/9/2024 16:00:00,405.72
9/10/2024 16:00:00,414.2
9/11/2024 16:00:00,423.04
9/12/2024 16:00:00,427.0
9/13/2024 16:00:00,430.59
9/16/2024 16:00:00,431.34
9/17/2024 16:00:00,435.15
9/18/2024 16:00:00,430.81
9/19/2024 16:00:00,438.69
9/20/2024 16:00:00,435.27
9/23/2024 16:00:00,433.51
9/24/2024 16:00:00,429.17
9/25/2024 16:00:00,432.11
9/26/2024 16:00:00,431.31
9/27/2024 16:00:00,428.02
9/30/2024 16:00:00,430.3
10/1/2024 16:00:00,420.69
10/2/2024 16:00:00,417.13
10/3/2024 16:00:00,416.54
10/4/2024 16:00:00,416.06
10/7/2024 16:00:00,409.54
10/8/2024 16:00:00,414.71
10/9/2024 16:00:00,417.46
10/10/2024 16:00:00,415.84
10/11/2024 16:00:00,416.32
10/14/2024 16:00:00,419.14
10/15/2024 16:00:00,418.74
10/16/2024 16:00:00,416.12
10/17/2024 16:00:00,416.72
10/18/2024 16:00:00,418.16
10/21/2024 16:00:00,418.78
10/22/2024 16:00:00,427.51
10/23/2024 16:00:00,424.6
10/24/2024 16:00:00,424.73
10/25/2024 16:00:00,428.15
10/28/2024 16:00:00,426.59
10/29/2024 16:00:00,431.95
