Date,Close
8/15/2024 16:00:00,161.3
8/16/2024 16:00:00,162.96
8/19/2024 16:00:00,166.67
8/20/2024 16:00:00,167.18
8/21/2024 16:00:00,165.85
8/22/2024 16:00:00,163.8
8/23/2024 16:00:00,165.62
8/26/2024 16:00:00,166.16
8/27/2024 16:00:00,164.68
8/28/2024 16:00:00,162.85
8/29/2024 16:00:00,161.78
8/30/2024 16:00:00,163.38
9/3/2024 16:00:00,157.36
9/4/2024 16:00:00,156.45
9/5/2024 16:00:00,157.24
9/6/2024 16:00:00,150.92
9/9/2024 16:00:00,148.71
9/10/2024 16:00:00,148.66
9/11/2024 16:00:00,151.16
9/12/2024 16:00:00,154.69
9/13/2024 16:00:00,157.46
9/16/2024 16:00:00,158.06
9/17/2024 16:00:00,159.32
9/18/2024 16:00:00,159.81
9/19/2024 16:00:00,162.14
9/20/2024 16:00:00,163.59
9/23/2024 16:00:00,161.85
9/24/2024 16:00:00,162.29
9/25/2024 16:00:00,161.49
9/26/2024 16:00:00,162.73
9/27/2024 16:00:00,163.95
9/30/2024 16:00:00,165.85
10/1/2024 16:00:00,166.99
10/2/2024 16:00:00,165.86
10/3/2024 16:00:00,165.86
10/4/2024 16:00:00,167.06
10/7/2024 16:00:00,162.98
10/8/2024 16:00:00,164.38
10/9/2024 16:00:00,161.86
10/10/2024 16:00:00,162.08
10/11/2024 16:00:00,163.24
10/14/2024 16:00:00,164.96
10/15/2024 16:00:00,165.46
10/16/2024 16:00:00,165.16
10/17/2024 16:00:00,162.93
10/18/2024 16:00:00,163.42
10/21/2024 16:00:00,164.07
10/22/2024 16:00:00,165.14
10/23/2024 16:00:00,162.78
10/24/2024 16:00:00,162.72
10/25/2024 16:00:00,165.27
10/28/2024 16:00:00,166.72
10/29/2024 16:00:00,169.68
