Date,Close
4/25/2024 16:00:00,441.38
4/26/2024 16:00:00,443.29
4/29/2024 16:00:00,432.62
4/30/2024 16:00:00,430.17
5/1/2024 16:00:00,439.19
5/2/2024 16:00:00,441.68
5/3/2024 16:00:00,451.96
5/6/2024 16:00:00,465.68
5/7/2024 16:00:00,468.24
5/8/2024 16:00:00,472.6
5/9/2024 16:00:00,475.42
5/10/2024 16:00:00,476.2
5/13/2024 16:00:00,468.01
5/14/2024 16:00:00,471.85
5/15/2024 16:00:00,481.54
5/16/2024 16:00:00,473.23
5/17/2024 16:00:00,471.91
5/20/2024 16:00:00,468.84
5/21/2024 16:00:00,464.63
5/22/2024 16:00:00,467.78
5/23/2024 16:00:00,465.78
5/24/2024 16:00:00,478.22
5/28/2024 16:00:00,479.92
5/29/2024 16:00:00,474.36
5/30/2024 16:00:00,467.05
5/31/2024 16:00:00,466.83
6/3/2024 16:00:00,477.49
6/4/2024 16:00:00,476.99
6/5/2024 16:00:00,495.06
6/6/2024 16:00:00,493.76
6/7/2024 16:00:00,492.96
6/10/2024 16:00:00,502.6
6/11/2024 16:00:00,507.47
6/12/2024 16:00:00,508.84
6/13/2024 16:00:00,504.1
6/14/2024 16:00:00,504.16
6/17/2024 16:00:00,506.63
6/18/2024 16:00:00,499.49
6/20/2024 16:00:00,501.7
6/21/2024 16:00:00,494.78
6/24/2024 16:00:00,498.91
6/25/2024 16:00:00,510.6
6/26/2024 16:00:00,513.12
6/27/2024 16:00:00,519.56
6/28/2024 16:00:00,504.22
7/1/2024 16:00:00,504.68
7/2/2024 16:00:00,509.5
7/3/2024 13:05:00,509.96
7/5/2024 16:00:00,539.91
7/8/2024 16:00:00,529.32
7/9/2024 16:00:00,530.0
7/10/2024 16:00:00,534.69
7/11/2024 16:00:00,512.7
7/12/2024 16:00:00,498.87
7/15/2024 16:00:00,496.16
7/16/2024 16:00:00,489.79
7/17/2024 16:00:00,461.99
7/18/2024 16:00:00,475.85
7/19/2024 16:00:00,476.79
7/22/2024 16:00:00,487.4
7/23/2024 16:00:00,488.69
7/24/2024 16:00:00,461.27
7/25/2024 16:00:00,453.41
7/26/2024 16:00:00,465.7
7/29/2024 16:00:00,465.71
7/30/2024 16:00:00,463.19
7/31/2024 16:00:00,474.83
8/1/2024 16:00:00,497.74
8/2/2024 16:00:00,488.14
8/5/2024 16:00:00,475.73
8/6/2024 16:00:00,494.09
8/7/2024 16:00:00,488.92
8/8/2024 16:00:00,509.63
8/9/2024 16:00:00,517.77
8/12/2024 16:00:00,515.95
8/13/2024 16:00:00,528.54
8/14/2024 16:00:00,526.76
8/15/2024 16:00:00,537.33
8/16/2024 16:00:00,527.42
8/19/2024 16:00:00,529.28
8/20/2024 16:00:00,526.73
8/21/2024 16:00:00,535.16
8/22/2024 16:00:00,531.93
8/23/2024 16:00:00,528.0
8/26/2024 16:00:00,521.12
8/27/2024 16:00:00,519.1
8/28/2024 16:00:00,516.78
8/29/2024 16:00:00,518.22
8/30/2024 16:00:00,521.31
9/3/2024 16:00:00,511.76
9/4/2024 16:00:00,512.74
9/5/2024 16:00:00,516.86
9/6/2024 16:00:00,500.27
9/9/2024 16:00:00,504.79
9/10/2024 16:00:00,504.79
9/11/2024 16:00:00,511.83
9/12/2024 16:00:00,525.6
9/13/2024 16:00:00,524.62
9/16/2024 16:00:00,533.28
9/17/2024 16:00:00,536.32
9/18/2024 16:00:00,537.95
9/19/2024 16:00:00,559.1
9/20/2024 16:00:00,561.35
9/23/2024 16:00:00,564.41
9/24/2024 16:00:00,563.33
9/25/2024 16:00:00,568.31
9/26/2024 16:00:00,567.84
9/27/2024 16:00:00,567.36
9/30/2024 16:00:00,572.44
10/1/2024 16:00:00,576.47
10/2/2024 16:00:00,572.81
10/3/2024 16:00:00,582.77
10/4/2024 16:00:00,595.94
10/7/2024 16:00:00,584.78
10/8/2024 16:00:00,592.89
10/9/2024 16:00:00,590.51
10/10/2024 16:00:00,583.83
10/11/2024 16:00:00,589.95
10/14/2024 16:00:00,590.42
10/15/2024 16:00:00,586.27
10/16/2024 16:00:00,576.79
10/17/2024 16:00:00,576.93
10/18/2024 16:00:00,576.47
10/21/2024 16:00:00,575.16
10/22/2024 16:00:00,582.01
10/23/2024 16:00:00,563.69
10/24/2024 16:00:00,567.78
10/25/2024 16:00:00,573.25
10/28/2024 16:00:00,578.16
10/29/2024 16:00:00,593.28
